Type,FullName,Label
TQSQ,/SaoMartinho/SaoMartinho/SAP/Queries/IntSAP_SistAgricola_Insert_ZCAN01,IntSAP_SistAgricola_Insert_ZCAN01
TQSQ,/SaoMartinho/SaoMartinho/SAP/Queries/Update_Meta_Safra,Update_Meta_Safra
TQSQ,/SaoMartinho/SaoMartinho/SAP/Queries/IntSAP_SistAgricola_Query_ZCAN02,IntSAP_SistAgricola_Query_ZCAN02
TQXC,/SaoMartinho/SaoMartinho/SAP/Queries/Get_QtdLote,Get_QtdLote
TQSQ,/SaoMartinho/SaoMartinho/SAP/Queries/IntSAP_SistAgricola_Update_ZCAN01,IntSAP_SistAgricola_Update_ZCAN01
TQSQ,/SaoMartinho/SaoMartinho/SAP/Queries/IntSAP_CrtlRecipe_Insert_CRFT,IntSAP_CrtlRecipe_Insert_CRFT
TQXC,/SaoMartinho/SaoMartinho/SAP/Queries/Xct_Ins_Upd_Insumos_Previsto,Xct_Ins_Upd_Insumos_Previsto
TQXC,/SaoMartinho/SaoMartinho/SAP/Queries/Xct_Add_Qtd_Lote,Xct_Add_Qtd_Lote
TQSQ,/SaoMartinho/SaoMartinho/SAP/Queries/IntSAP_CrtlRecipe_Update_CRHE,IntSAP_CrtlRecipe_Update_CRHE
TQSQ,/SaoMartinho/SaoMartinho/SAP/Queries/IntSAP_CrtlRecipe_Insert_CRHE,IntSAP_CrtlRecipe_Insert_CRHE
TQSQ,/SaoMartinho/SaoMartinho/SAP/Queries/IntSAP_SistAgricola_Query_ZCAN05,IntSAP_SistAgricola_Query_ZCAN05
TQXC,/SaoMartinho/SaoMartinho/SAP/Queries/Xct_Cancel_CtrlRecipe,Xct_Cancel_CtrlRecipe
TQXC,/SaoMartinho/SaoMartinho/SAP/Queries/InsumosManualXacuteQuery,InsumosManualXacuteQuery
TQXC,/SaoMartinho/SaoMartinho/SAP/Queries/Xct_SistAgricola,Xct_SistAgricola
